Tag,Name,Keyword,VR,VM,Remarks,Tag_cleaned
"(300A,0228)",Source Isotope Half Life,Source​Isotope​Half​Life,DS,1,,300A0228
"(300A,0229)",Source Strength Units,Source​Strength​Units,CS,1,,300A0229
"(300A,022A)",Reference Air Kerma Rate,Reference​Air​Kerma​Rate,DS,1,,300A022A
"(300A,022B)",Source Strength,Source​Strength,DS,1,,300A022B
"(300A,022C)",Source Strength Reference Date,Source​Strength​Reference​Date,DA,1,,300A022C
"(300A,022E)",Source Strength Reference Time,Source​Strength​Reference​Time,TM,1,,300A022E
"(300A,0230)",Application Setup Sequence,Application​Setup​Sequence,SQ,1,,300A0230
"(300A,0232)",Application Setup Type,Application​Setup​Type,CS,1,,300A0232
"(300A,0234)",Application Setup Number,Application​Setup​Number,IS,1,,300A0234
"(300A,0236)",Application Setup Name,Application​Setup​Name,LO,1,,300A0236
"(300A,0238)",Application Setup Manufacturer,Application​Setup​Manufacturer,LO,1,,300A0238
"(300A,0240)",Template Number,Template​Number,IS,1,,300A0240
"(300A,0242)",Template Type,Template​Type,SH,1,,300A0242
"(300A,0244)",Template Name,Template​Name,LO,1,,300A0244
"(300A,0250)",Total Reference Air Kerma,Total​Reference​Air​Kerma,DS,1,,300A0250
"(300A,0260)",Brachy Accessory Device Sequence,Brachy​Accessory​Device​Sequence,SQ,1,,300A0260
"(300A,0262)",Brachy Accessory Device Number,Brachy​Accessory​Device​Number,IS,1,,300A0262
"(300A,0263)",Brachy Accessory Device ID,Brachy​Accessory​Device​ID,SH,1,,300A0263
"(300A,0264)",Brachy Accessory Device Type,Brachy​Accessory​Device​Type,CS,1,,300A0264
"(300A,0266)",Brachy Accessory Device Name,Brachy​Accessory​Device​Name,LO,1,,300A0266
"(300A,026A)",Brachy Accessory Device Nominal Thickness,Brachy​Accessory​Device​Nominal​Thickness,DS,1,,300A026A
"(300A,026C)",Brachy Accessory Device Nominal Transmission,Brachy​Accessory​Device​Nominal​Transmission,DS,1,,300A026C
"(300A,0271)",Channel Effective Length,Channel​Effective​Length,DS,1,,300A0271
"(300A,0272)",Channel Inner Length,Channel​Inner​Length,DS,1,,300A0272
"(300A,0273)",Afterloader Channel ID,Afterloader​Channel​ID,SH,1,,300A0273
"(300A,0274)",Source Applicator Tip Length,Source​Applicator​Tip​Length,DS,1,,300A0274
"(300A,0280)",Channel Sequence,Channel​Sequence,SQ,1,,300A0280
"(300A,0282)",Channel Number,Channel​Number,IS,1,,300A0282
"(300A,0284)",Channel Length,Channel​Length,DS,1,,300A0284
"(300A,0286)",Channel Total Time,Channel​Total​Time,DS,1,,300A0286
"(300A,0288)",Source Movement Type,Source​Movement​Type,CS,1,,300A0288
"(300A,028A)",Number of Pulses,Number​Of​Pulses,IS,1,,300A028A
"(300A,028C)",Pulse Repetition Interval,Pulse​Repetition​Interval,DS,1,,300A028C
"(300A,0290)",Source Applicator Number,Source​Applicator​Number,IS,1,,300A0290
"(300A,0291)",Source Applicator ID,Source​Applicator​ID,SH,1,,300A0291
"(300A,0292)",Source Applicator Type,Source​Applicator​Type,CS,1,,300A0292
"(300A,0294)",Source Applicator Name,Source​Applicator​Name,LO,1,,300A0294
"(300A,0296)",Source Applicator Length,Source​Applicator​Length,DS,1,,300A0296
"(300A,0298)",Source Applicator Manufacturer,Source​Applicator​Manufacturer,LO,1,,300A0298
"(300A,029C)",Source Applicator Wall Nominal Thickness,Source​Applicator​Wall​Nominal​Thickness,DS,1,,300A029C
"(300A,029E)",Source Applicator Wall Nominal Transmission,Source​Applicator​Wall​Nominal​Transmission,DS,1,,300A029E
"(300A,02A0)",Source Applicator Step Size,Source​Applicator​Step​Size,DS,1,,300A02A0
"(300A,02A1)",Applicator Shape Referenced ROI Number,Applicator​Shape​Referenced​ROI​Number,IS,1,,300A02A1
"(300A,02A2)",Transfer Tube Number,Transfer​Tube​Number,IS,1,,300A02A2
"(300A,02A4)",Transfer Tube Length,Transfer​Tube​Length,DS,1,,300A02A4
"(300A,02B0)",Channel Shield Sequence,Channel​Shield​Sequence,SQ,1,,300A02B0
"(300A,02B2)",Channel Shield Number,Channel​Shield​Number,IS,1,,300A02B2
"(300A,02B3)",Channel Shield ID,Channel​Shield​ID,SH,1,,300A02B3
"(300A,02B4)",Channel Shield Name,Channel​Shield​Name,LO,1,,300A02B4
"(300A,02B8)",Channel Shield Nominal Thickness,Channel​Shield​Nominal​Thickness,DS,1,,300A02B8
"(300A,02BA)",Channel Shield Nominal Transmission,Channel​Shield​Nominal​Transmission,DS,1,,300A02BA
"(300A,02C8)",Final Cumulative Time Weight,Final​Cumulative​Time​Weight,DS,1,,300A02C8
"(300A,02D0)",Brachy Control Point Sequence,Brachy​Control​Point​Sequence,SQ,1,,300A02D0
"(300A,02D2)",Control Point Relative Position,Control​Point​Relative​Position,DS,1,,300A02D2
"(300A,02D4)",Control Point 3D Position,Control​Point3D​Position,DS,3,,300A02D4
"(300A,02D6)",Cumulative Time Weight,Cumulative​Time​Weight,DS,1,,300A02D6
"(300A,02E0)",Compensator Divergence,Compensator​Divergence,CS,1,,300A02E0
"(300A,02E1)",Compensator Mounting Position,Compensator​Mounting​Position,CS,1,,300A02E1
"(300A,02E2)",Source to Compensator Distance,Source​To​Compensator​Distance,DS,1-n,,300A02E2
"(300A,02E3)",Total Compensator Tray Water-Equivalent Thickness,Total​Compensator​Tray​Water​Equivalent​Thickness,FL,1,,300A02E3
"(300A,02E4)",Isocenter to Compensator Tray Distance,Isocenter​To​Compensator​Tray​Distance,FL,1,,300A02E4
"(300A,02E5)",Compensator Column Offset,Compensator​Column​Offset,FL,1,,300A02E5
"(300A,02E6)",Isocenter to Compensator Distances,Isocenter​To​Compensator​Distances,FL,1-n,,300A02E6
"(300A,02E7)",Compensator Relative Stopping Power Ratio,Compensator​Relative​Stopping​Power​Ratio,FL,1,,300A02E7
"(300A,02E8)",Compensator Milling Tool Diameter,Compensator​Milling​Tool​Diameter,FL,1,,300A02E8
"(300A,02EA)",Ion Range Compensator Sequence,Ion​Range​Compensator​Sequence,SQ,1,,300A02EA
"(300A,02EB)",Compensator Description,Compensator​Description,LT,1,,300A02EB
"(300A,0302)",Radiation Mass Number,Radiation​Mass​Number,IS,1,,300A0302
"(300A,0304)",Radiation Atomic Number,Radiation​Atomic​Number,IS,1,,300A0304
"(300A,0306)",Radiation Charge State,Radiation​Charge​State,SS,1,,300A0306
"(300A,0308)",Scan Mode,Scan​Mode,CS,1,,300A0308
"(300A,0309)",Modulated Scan Mode Type,Modulated​Scan​Mode​Type,CS,1,,300A0309
"(300A,030A)",Virtual Source-Axis Distances,Virtual​Source​Axis​Distances,FL,2,,300A030A
"(300A,030C)",Snout Sequence,Snout​Sequence,SQ,1,,300A030C
"(300A,030D)",Snout Position,Snout​Position,FL,1,,300A030D
"(300A,030F)",Snout ID,Snout​ID,SH,1,,300A030F
"(300A,0312)",Number of Range Shifters,Number​Of​Range​Shifters,IS,1,,300A0312
"(300A,0314)",Range Shifter Sequence,Range​Shifter​Sequence,SQ,1,,300A0314
"(300A,0316)",Range Shifter Number,Range​Shifter​Number,IS,1,,300A0316
"(300A,0318)",Range Shifter ID,Range​Shifter​ID,SH,1,,300A0318
"(300A,0320)",Range Shifter Type,Range​Shifter​Type,CS,1,,300A0320
"(300A,0322)",Range Shifter Description,Range​Shifter​Description,LO,1,,300A0322
"(300A,0330)",Number of Lateral Spreading Devices,Number​Of​Lateral​Spreading​Devices,IS,1,,300A0330
"(300A,0332)",Lateral Spreading Device Sequence,Lateral​Spreading​Device​Sequence,SQ,1,,300A0332
"(300A,0334)",Lateral Spreading Device Number,Lateral​Spreading​Device​Number,IS,1,,300A0334
"(300A,0336)",Lateral Spreading Device ID,Lateral​Spreading​Device​ID,SH,1,,300A0336
"(300A,0338)",Lateral Spreading Device Type,Lateral​Spreading​Device​Type,CS,1,,300A0338
"(300A,033A)",Lateral Spreading Device Description,Lateral​Spreading​Device​Description,LO,1,,300A033A
"(300A,033C)",Lateral Spreading Device Water Equivalent Thickness,Lateral​Spreading​Device​Water​Equivalent​Thickness,FL,1,,300A033C
"(300A,0340)",Number of Range Modulators,Number​Of​Range​Modulators,IS,1,,300A0340
"(300A,0342)",Range Modulator Sequence,Range​Modulator​Sequence,SQ,1,,300A0342
"(300A,0344)",Range Modulator Number,Range​Modulator​Number,IS,1,,300A0344
"(300A,0346)",Range Modulator ID,Range​Modulator​ID,SH,1,,300A0346
"(300A,0348)",Range Modulator Type,Range​Modulator​Type,CS,1,,300A0348
"(300A,034A)",Range Modulator Description,Range​Modulator​Description,LO,1,,300A034A
"(300A,034C)",Beam Current Modulation ID,Beam​Current​Modulation​ID,SH,1,,300A034C
"(300A,0350)",Patient Support Type,Patient​Support​Type,CS,1,,300A0350
"(300A,0352)",Patient Support ID,Patient​Support​ID,SH,1,,300A0352
"(300A,0354)",Patient Support Accessory Code,Patient​Support​Accessory​Code,LO,1,,300A0354
"(300A,0355)",Tray Accessory Code,Tray​Accessory​Code,LO,1,,300A0355
"(300A,0356)",Fixation Light Azimuthal Angle,Fixation​Light​Azimuthal​Angle,FL,1,,300A0356
"(300A,0358)",Fixation Light Polar Angle,Fixation​Light​Polar​Angle,FL,1,,300A0358
"(300A,035A)",Meterset Rate,Meterset​Rate,FL,1,,300A035A
"(300A,0360)",Range Shifter Settings Sequence,Range​Shifter​Settings​Sequence,SQ,1,,300A0360
"(300A,0362)",Range Shifter Setting,Range​Shifter​Setting,LO,1,,300A0362
"(300A,0364)",Isocenter to Range Shifter Distance,Isocenter​To​Range​Shifter​Distance,FL,1,,300A0364
"(300A,0366)",Range Shifter Water Equivalent Thickness,Range​Shifter​Water​Equivalent​Thickness,FL,1,,300A0366
"(300A,0370)",Lateral Spreading Device Settings Sequence,Lateral​Spreading​Device​Settings​Sequence,SQ,1,,300A0370
"(300A,0372)",Lateral Spreading Device Setting,Lateral​Spreading​Device​Setting,LO,1,,300A0372
"(300A,0374)",Isocenter to Lateral Spreading Device Distance,Isocenter​To​Lateral​Spreading​Device​Distance,FL,1,,300A0374
"(300A,0380)",Range Modulator Settings Sequence,Range​Modulator​Settings​Sequence,SQ,1,,300A0380
"(300A,0382)",Range Modulator Gating Start Value,Range​Modulator​Gating​Start​Value,FL,1,,300A0382
"(300A,0384)",Range Modulator Gating Stop Value,Range​Modulator​Gating​Stop​Value,FL,1,,300A0384
"(300A,0386)",Range Modulator Gating Start Water Equivalent Thickness,Range​Modulator​Gating​Start​Water​Equivalent​Thickness,FL,1,,300A0386
"(300A,0388)",Range Modulator Gating Stop Water Equivalent Thickness,Range​Modulator​Gating​Stop​Water​Equivalent​Thickness,FL,1,,300A0388
"(300A,038A)",Isocenter to Range Modulator Distance,Isocenter​To​Range​Modulator​Distance,FL,1,,300A038A
"(300A,038F)",Scan Spot Time Offset,Scan​Spot​Time​Offset,FL,1-n,,300A038F
"(300A,0390)",Scan Spot Tune ID,Scan​Spot​Tune​ID,SH,1,,300A0390
"(300A,0391)",Scan Spot Prescribed Indices,Scan​Spot​Prescribed​Indices,IS,1-n,,300A0391
"(300A,0392)",Number of Scan Spot Positions,Number​Of​Scan​Spot​Positions,IS,1,,300A0392
"(300A,0393)",Scan Spot Reordered,Scan​Spot​Reordered,CS,1,,300A0393
"(300A,0394)",Scan Spot Position Map,Scan​Spot​Position​Map,FL,1-n,,300A0394
"(300A,0395)",Scan Spot Reordering Allowed,Scan​Spot​Reordering​Allowed,CS,1,,300A0395
"(300A,0396)",Scan Spot Meterset Weights,Scan​Spot​Meterset​Weights,FL,1-n,,300A0396
"(300A,0398)",Scanning Spot Size,Scanning​Spot​Size,FL,2,,300A0398
"(300A,0399)",Scan Spot Sizes Delivered,Scan​Spot​Sizes​Delivered,FL,2-2n,,300A0399
"(300A,039A)",Number of Paintings,Number​Of​Paintings,IS,1,,300A039A
"(300A,03A0)",Ion Tolerance Table Sequence,Ion​Tolerance​Table​Sequence,SQ,1,,300A03A0
"(300A,03A2)",Ion Beam Sequence,Ion​Beam​Sequence,SQ,1,,300A03A2
"(300A,03A4)",Ion Beam Limiting Device Sequence,Ion​Beam​Limiting​Device​Sequence,SQ,1,,300A03A4
"(300A,03A6)",Ion Block Sequence,Ion​Block​Sequence,SQ,1,,300A03A6
"(300A,03A8)",Ion Control Point Sequence,Ion​Control​Point​Sequence,SQ,1,,300A03A8
"(300A,03AA)",Ion Wedge Sequence,Ion​Wedge​Sequence,SQ,1,,300A03AA
"(300A,03AC)",Ion Wedge Position Sequence,Ion​Wedge​Position​Sequence,SQ,1,,300A03AC
"(300A,0401)",Referenced Setup Image Sequence,Referenced​Setup​Image​Sequence,SQ,1,,300A0401
"(300A,0402)",Setup Image Comment,Setup​Image​Comment,ST,1,,300A0402
"(300A,0410)",Motion Synchronization Sequence,Motion​Synchronization​Sequence,SQ,1,,300A0410
"(300A,0412)",Control Point Orientation,Control​Point​Orientation,FL,3,,300A0412
"(300A,0420)",General Accessory Sequence,General​Accessory​Sequence,SQ,1,,300A0420
"(300A,0421)",General Accessory ID,General​Accessory​ID,SH,1,,300A0421
"(300A,0422)",General Accessory Description,General​Accessory​Description,ST,1,,300A0422
"(300A,0423)",General Accessory Type,General​Accessory​Type,CS,1,,300A0423
"(300A,0424)",General Accessory Number,General​Accessory​Number,IS,1,,300A0424
"(300A,0425)",Source to General Accessory Distance,Source​To​General​Accessory​Distance,FL,1,,300A0425
"(300A,0426)",Isocenter to General Accessory Distance,Isocenter​To​General​Accessory​Distance,DS,1,,300A0426
"(300A,0431)",Applicator Geometry Sequence,Applicator​Geometry​Sequence,SQ,1,,300A0431
"(300A,0432)",Applicator Aperture Shape,Applicator​Aperture​Shape,CS,1,,300A0432
"(300A,0433)",Applicator Opening,Applicator​Opening,FL,1,,300A0433
"(300A,0434)",Applicator Opening X,Applicator​Opening​X,FL,1,,300A0434
"(300A,0435)",Applicator Opening Y,Applicator​Opening​Y,FL,1,,300A0435
"(300A,0436)",Source to Applicator Mounting Position Distance,Source​To​Applicator​Mounting​Position​Distance,FL,1,,300A0436
"(300A,0440)",Number of Block Slab Items,Number​Of​Block​Slab​Items,IS,1,,300A0440
"(300A,0441)",Block Slab Sequence,Block​Slab​Sequence,SQ,1,,300A0441
"(300A,0442)",Block Slab Thickness,Block​Slab​Thickness,DS,1,,300A0442
"(300A,0443)",Block Slab Number,Block​Slab​Number,US,1,,300A0443
"(300A,0450)",Device Motion Control Sequence,Device​Motion​Control​Sequence,SQ,1,,300A0450
"(300A,0451)",Device Motion Execution Mode,Device​Motion​Execution​Mode,CS,1,,300A0451
"(300A,0452)",Device Motion Observation Mode,Device​Motion​Observation​Mode,CS,1,,300A0452
"(300A,0453)",Device Motion Parameter Code Sequence,Device​Motion​Parameter​Code​Sequence,SQ,1,,300A0453
"(300A,0501)",Distal Depth Fraction,Distal​Depth​Fraction,FL,1,,300A0501
"(300A,0502)",Distal Depth,Distal​Depth,FL,1,,300A0502
"(300A,0503)",Nominal Range Modulation Fractions,Nominal​Range​Modulation​Fractions,FL,2,,300A0503
"(300A,0504)",Nominal Range Modulated Region Depths,Nominal​Range​Modulated​Region​Depths,FL,2,,300A0504
"(300A,0505)",Depth Dose Parameters Sequence,Depth​Dose​Parameters​Sequence,SQ,1,,300A0505
"(300A,0506)",Delivered Depth Dose Parameters Sequence,Delivered​Depth​Dose​Parameters​Sequence,SQ,1,,300A0506
"(300A,0507)",Delivered Distal Depth Fraction,Delivered​Distal​Depth​Fraction,FL,1,,300A0507
"(300A,0508)",Delivered Distal Depth,Delivered​Distal​Depth,FL,1,,300A0508
"(300A,0509)",Delivered Nominal Range Modulation Fractions,Delivered​Nominal​Range​Modulation​Fractions,FL,2,,300A0509
"(300A,0510)",Delivered Nominal Range Modulated Region Depths,Delivered​Nominal​Range​Modulated​Region​Depths,FL,2,,300A0510
"(300A,0511)",Delivered Reference Dose Definition,Delivered​Reference​Dose​Definition,CS,1,,300A0511
"(300A,0512)",Reference Dose Definition,Reference​Dose​Definition,CS,1,,300A0512
"(300A,0600)",RT Control Point Index,RTControl​Point​Index,US,1,,300A0600
"(300A,0601)",Radiation Generation Mode Index,Radiation​Generation​Mode​Index,US,1,,300A0601
"(300A,0602)",Referenced Defined Device Index,Referenced​Defined​Device​Index,US,1,,300A0602
"(300A,0603)",Radiation Dose Identification Index,Radiation​Dose​Identification​Index,US,1,,300A0603
"(300A,0604)",Number of RT Control Points,Number​Of​RTControl​Points,US,1,,300A0604
"(300A,0605)",Referenced Radiation Generation Mode Index,Referenced​Radiation​Generation​Mode​Index,US,1,,300A0605
"(300A,0606)",Treatment Position Index,Treatment​Position​Index,US,1,,300A0606
"(300A,0607)",Referenced Device Index,Referenced​Device​Index,US,1,,300A0607
"(300A,0608)",Treatment Position Group Label,Treatment​Position​Group​Label,LO,1,,300A0608
"(300A,0609)",Treatment Position Group UID,Treatment​Position​Group​UID,UI,1,,300A0609
"(300A,060A)",Treatment Position Group Sequence,Treatment​Position​Group​Sequence,SQ,1,,300A060A
"(300A,060B)",Referenced Treatment Position Index,Referenced​Treatment​Position​Index,US,1,,300A060B
"(300A,060C)",Referenced Radiation Dose Identification Index,Referenced​Radiation​Dose​Identification​Index,US,1,,300A060C
"(300A,060D)",RT Accessory Holder Water-Equivalent Thickness,RTAccessory​Holder​Water​Equivalent​Thickness,FD,1,,300A060D
"(300A,060E)",Referenced RT Accessory Holder Device Index,Referenced​RTAccessory​Holder​Device​Index,US,1,,300A060E
"(300A,060F)",RT Accessory Holder Slot Existence Flag,RTAccessory​Holder​Slot​Existence​Flag,CS,1,,300A060F
"(300A,0610)",RT Accessory Holder Slot Sequence,RTAccessory​Holder​Slot​Sequence,SQ,1,,300A0610
"(300A,0611)",RT Accessory Holder Slot ID,RTAccessory​Holder​Slot​ID,LO,1,,300A0611
"(300A,0612)",RT Accessory Holder Slot Distance,RTAccessory​Holder​Slot​Distance,FD,1,,300A0612
"(300A,0613)",RT Accessory Slot Distance,RTAccessory​Slot​Distance,FD,1,,300A0613
"(300A,0614)",RT Accessory Holder Definition Sequence,RTAccessory​Holder​Definition​Sequence,SQ,1,,300A0614
"(300A,0615)",RT Accessory Device Slot ID,RTAccessory​Device​Slot​ID,LO,1,,300A0615
"(300A,0616)",RT Radiation Sequence,RTRadiation​Sequence,SQ,1,,300A0616
"(300A,0617)",Radiation Dose Sequence,Radiation​Dose​Sequence,SQ,1,,300A0617
"(300A,0618)",Radiation Dose Identification Sequence,Radiation​Dose​Identification​Sequence,SQ,1,,300A0618
"(300A,0619)",Radiation Dose Identification Label,Radiation​Dose​Identification​Label,LO,1,,300A0619
"(300A,061A)",Reference Dose Type,Reference​Dose​Type,CS,1,,300A061A
"(300A,061B)",Primary Dose Value Indicator,Primary​Dose​Value​Indicator,CS,1,,300A061B
"(300A,061C)",Dose Values Sequence,Dose​Values​Sequence,SQ,1,,300A061C
"(300A,061D)",Dose Value Purpose,Dose​Value​Purpose,CS,1-n,,300A061D
"(300A,061E)",Reference Dose Point Coordinates,Reference​Dose​Point​Coordinates,FD,3,,300A061E
"(300A,061F)",Radiation Dose Values Parameters Sequence,Radiation​Dose​Values​Parameters​Sequence,SQ,1,,300A061F
"(300A,0620)",Meterset to Dose Mapping Sequence,Meterset​To​Dose​Mapping​Sequence,SQ,1,,300A0620
"(300A,0621)",Expected In-Vivo Measurement Values Sequence,Expected​In​Vivo​Measurement​Values​Sequence,SQ,1,,300A0621
"(300A,0622)",Expected In-Vivo Measurement Value Index,Expected​In​Vivo​Measurement​Value​Index,US,1,,300A0622
"(300A,0623)",Radiation Dose In-Vivo Measurement Label,Radiation​Dose​In​Vivo​Measurement​Label,LO,1,,300A0623
"(300A,0624)",Radiation Dose Central Axis Displacement,Radiation​Dose​Central​Axis​Displacement,FD,2,,300A0624
"(300A,0625)",Radiation Dose Value,Radiation​Dose​Value,FD,1,,300A0625
